Command line: test_speed_GP.py
Total duration: 367.663s
File: <frozen importlib._bootstrap>
File duration: 16.5991s (4.51%)
Line #|      Hits|         Time| Time per hit|      %|Source code
(call)|         1|  3.26633e-05|  3.26633e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/bravado_core/__init__.py:2 <module>
(call)|         1|  0.000400543|  0.000400543|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/bravado_core/docstring.py:2 <module>
(call)|         1|  0.000413179|  0.000413179|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/bravado_core/exception.py:2 <module>
(call)|         1|  1.52588e-05|  1.52588e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/dateutil/_version.py:4 <module>
(call)|         1|   0.00281572|   0.00281572|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/dateutil/__init__.py:2 <module>
(call)|         1|  0.000102997|  0.000102997|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/dateutil/_common.py:3 <module>
(call)|         1|   0.00399756|   0.00399756|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/dateutil/relativedelta.py:2 <module>
(call)|         1|  0.000720739|  0.000720739|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/dateutil/tz/_common.py:1 <module>
(call)|         1|  0.000458956|  0.000458956|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/dateutil/tz/_factories.py:1 <module>
(call)|         1|    0.0010941|    0.0010941|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/dateutil/tz/win.py:8 <module>
(call)|         1|    0.0193546|    0.0193546|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/dateutil/tz/tz.py:9 <module>
(call)|         1|     0.022692|     0.022692|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/dateutil/tz/__init__.py:2 <module>
(call)|         1|    0.0402231|    0.0402231|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/dateutil/parser/_parser.py:30 <module>
(call)|         1|   0.00622606|   0.00622606|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/dateutil/parser/isoparser.py:9 <module>
(call)|         1|    0.0531681|    0.0531681|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/dateutil/parser/__init__.py:2 <module>
(call)|         1|  0.000304461|  0.000304461|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pytz/exceptions.py:3 <module>
(call)|         1|  0.000952244|  0.000952244|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pytz/lazy.py:1 <module>
(call)|         1|  0.000899792|  0.000899792|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pytz/tzinfo.py:1 <module>
(call)|         1|  0.000219107|  0.000219107|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pytz/tzfile.py:4 <module>
(call)|         1|    0.0408294|    0.0408294|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/pytz/__init__.py:9 <module>
(call)|         1|  0.000100613|  0.000100613|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/bravado_core/_compat.py:2 <module>
(call)|         1|   0.00265789|   0.00265789|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/bravado_core/schema.py:2 <module>
(call)|         1|     0.118079|     0.118079|  0.03%|# /opt/anaconda3/lib/python3.7/site-packages/bravado_core/formatter.py:5 <module>
(call)|         1|  1.71661e-05|  1.71661e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/bravado_core/content_type.py:2 <module>
(call)|         1|    0.0202422|    0.0202422|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/bravado_core/util.py:2 <module>
(call)|         1|    0.0248888|    0.0248888|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/bravado_core/_decorators.py:2 <module>
(call)|         1|  0.000166893|  0.000166893|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/error.py:2 <module>
(call)|         1|   0.00110412|   0.00110412|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/tokens.py:2 <module>
(call)|         1|  0.000721931|  0.000721931|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/events.py:4 <module>
(call)|         1|  0.000227928|  0.000227928|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/nodes.py:2 <module>
(call)|         1|      1.22147|      1.22147|  0.33%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/reader.py:18 <module>
(call)|         1|   0.00371718|   0.00371718|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/scanner.py:27 <module>
(call)|         1|   0.00120497|   0.00120497|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/parser.py:62 <module>
(call)|         1|   0.00036478|   0.00036478|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/composer.py:2 <module>
(call)|         1|     0.085314|     0.085314|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/constructor.py:3 <module>
(call)|         1|     0.228345|     0.228345|  0.06%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/resolver.py:2 <module>
(call)|         1|      1.55845|      1.55845|  0.42%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/loader.py:2 <module>
(call)|         1|   0.00321126|   0.00321126|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/emitter.py:9 <module>
(call)|         1|    0.0004704|    0.0004704|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/serializer.py:2 <module>
(call)|         1|   0.00248647|   0.00248647|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/representer.py:2 <module>
(call)|         1|    0.0150445|    0.0150445|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/dumper.py:2 <module>
(call)|       173|   0.00275922|  1.59492e-05|  0.00%|# <frozen importlib._bootstrap>:416 parent
(call)|         1|   0.00532126|   0.00532126|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/cyaml.py:3 <module>
(call)|         1|      1.60055|      1.60055|  0.44%|# /opt/anaconda3/lib/python3.7/site-packages/yaml/__init__.py:2 <module>
(call)|         1|  1.71661e-05|  1.71661e-05|  0.00%|# /opt/anaconda3/lib/python3.7/xml/parsers/__init__.py:8 <module>
(call)|         1|   0.00355554|   0.00355554|  0.00%|# /opt/anaconda3/lib/python3.7/xml/parsers/expat.py:1 <module>
(call)|         1|    0.0592368|    0.0592368|  0.02%|# /opt/anaconda3/lib/python3.7/plistlib.py:47 <module>
(call)|         1|  0.000193834|  0.000193834|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pkg_resources/extern/__init__.py:1 <module>
(call)|         1|    0.0331252|    0.0331252|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/pkg_resources/_vendor/six.py:1 <module>
(call)|         1|   0.00118852|   0.00118852|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pkg_resources/_vendor/appdirs.py:9 <module>
(call)|         1|  0.000118732|  0.000118732|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/__about__.py:4 <module>
(call)|         2|   0.00642633|   0.00321317|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/__init__.py:4 <module>
(call)|         1|  0.000293255|  0.000293255|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/_structures.py:4 <module>
(call)|         1|     0.191916|     0.191916|  0.05%|# /opt/anaconda3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/version.py:4 <module>
(call)|         1|   7.9155e-05|   7.9155e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/_compat.py:4 <module>
(call)|         1|     0.600292|     0.600292|  0.16%|# /opt/anaconda3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/specifiers.py:4 <module>
(call)|         1|     0.662062|     0.662062|  0.18%|# /opt/anaconda3/lib/python3.7/site-packages/pkg_resources/_vendor/pyparsing.py:75 <module>
(call)|         1|    0.0317256|    0.0317256|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/markers.py:4 <module>
(call)|         1|      1.35013|      1.35013|  0.37%|# /opt/anaconda3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/requirements.py:4 <module>
(call)|         1|      6.57783|      6.57783|  1.79%|# /opt/anaconda3/lib/python3.7/site-packages/pkg_resources/__init__.py:16 <module>
(call)|         1|      8.19157|      8.19157|  2.23%|# /opt/anaconda3/lib/python3.7/site-packages/swagger_spec_validator/common.py:2 <module>
(call)|         1|  5.91278e-05|  5.91278e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/attr/_config.py:1 <module>
(call)|         1|  0.000816822|  0.000816822|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/attr/_compat.py:1 <module>
(call)|         1|  0.000380993|  0.000380993|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/attr/exceptions.py:1 <module>
(call)|         1|    0.0327594|    0.0327594|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/attr/_make.py:1 <module>
(call)|         1|     0.036124|     0.036124|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/attr/converters.py:3 <module>
(call)|         1|    0.0003016|    0.0003016|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/attr/filters.py:3 <module>
(call)|         1|    0.0412571|    0.0412571|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/attr/validators.py:3 <module>
(call)|         1|  0.000537395|  0.000537395|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/attr/_funcs.py:1 <module>
(call)|         1|   0.00653315|   0.00653315|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/attr/_version_info.py:1 <module>
(call)|         1|    0.0995193|    0.0995193|  0.03%|# /opt/anaconda3/lib/python3.7/site-packages/attr/__init__.py:1 <module>
(call)|         1|  0.000219822|  0.000219822|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/jsonschema/compat.py:5 <module>
(call)|         1|   0.00332785|   0.00332785|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/jsonschema/_utils.py:1 <module>
(call)|         1|     0.116796|     0.116796|  0.03%|# /opt/anaconda3/lib/python3.7/site-packages/jsonschema/exceptions.py:3 <module>
(call)|         1|      1.30199|      1.30199|  0.35%|# /opt/anaconda3/lib/python3.7/site-packages/regex/_regex_core.py:16 <module>
(call)|         1|      1.31529|      1.31529|  0.36%|# /opt/anaconda3/lib/python3.7/site-packages/regex/regex.py:231 <module>
(call)|         1|      1.31837|      1.31837|  0.36%|# /opt/anaconda3/lib/python3.7/site-packages/regex/__init__.py:1 <module>
(call)|         1|  0.000346661|  0.000346661|  0.00%|# /opt/anaconda3/lib/python3.7/encodings/raw_unicode_escape.py:8 <module>
(call)|         1|      1.44539|      1.44539|  0.39%|# /opt/anaconda3/lib/python3.7/site-packages/rfc3987.py:125 <module>
(call)|         1|    0.0306628|    0.0306628|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/strict_rfc3339.py:20 <module>
(call)|         1|    0.0216537|    0.0216537|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/webcolors.py:9 <module>
(call)|         1|    0.0126758|    0.0126758|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/jsonpointer.py:33 <module>
(call)|         1|  0.000463009|  0.000463009|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/uritemplate/orderedset.py:3 <module>
(call)|         1|  0.000509024|  0.000509024|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/uritemplate/variable.py:16 <module>
(call)|         1|   0.00805712|   0.00805712|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/uritemplate/template.py:16 <module>
(call)|         1|     0.013922|     0.013922|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/uritemplate/api.py:8 <module>
(call)|         1|    0.0169981|    0.0169981|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/uritemplate/__init__.py:13 <module>
(call)|         1|      1.57836|      1.57836|  0.43%|# /opt/anaconda3/lib/python3.7/site-packages/jsonschema/_format.py:1 <module>
(call)|         1|  0.000181198|  0.000181198|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_compat.py:1 <module>
(call)|         1|  0.000219822|  0.000219822|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_transformations.py:1 <module>
(call)|         1|    0.0102911|    0.0102911|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_pvector.py:1 <module>
(call)|         1|    0.0180852|    0.0180852|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_pmap.py:1 <module>
(call)|         1|   0.00112247|   0.00112247|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_pset.py:1 <module>
(call)|         1|  0.000938416|  0.000938416|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_pbag.py:1 <module>
(call)|         1|   0.00159025|   0.00159025|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_plist.py:1 <module>
(call)|         1|   0.00114274|   0.00114274|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_pdeque.py:1 <module>
(call)|         1|   0.00570154|   0.00570154|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_checked_types.py:1 <module>
(call)|         1|  0.000876188|  0.000876188|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_field_common.py:1 <module>
(call)|         1|   0.00130248|   0.00130248|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_precord.py:1 <module>
(call)|         1|   0.00142646|   0.00142646|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_pclass.py:1 <module>
(call)|         1|  3.74317e-05|  3.74317e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_immutable.py:1 <module>
(call)|         1|  0.000169754|  0.000169754|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_helpers.py:1 <module>
(call)|         1|  0.000163555|  0.000163555|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/_toolz.py:40 <module>
(call)|         1|    0.0661426|    0.0661426|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/pyrsistent/__init__.py:3 <module>
(call)|         1|    0.0790415|    0.0790415|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/jsonschema/_types.py:1 <module>
(call)|         1|   0.00032711|   0.00032711|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/jsonschema/_legacy_validators.py:1 <module>
(call)|         1|   0.00073719|   0.00073719|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/jsonschema/_validators.py:1 <module>
(call)|         1|    0.0172992|    0.0172992|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/jsonschema/validators.py:3 <module>
(call)|         1|   0.00484991|   0.00484991|  0.00%|# /opt/anaconda3/lib/python3.7/csv.py:4 <module>
(call)|         1|  0.000644684|  0.000644684|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/zipp.py:1 <module>
(call)|         1|     0.171712|     0.171712|  0.05%|# /opt/anaconda3/lib/python3.7/configparser.py:139 <module>
(call)|         1|     0.176284|     0.176284|  0.05%|# /opt/anaconda3/lib/python3.7/site-packages/importlib_metadata/_compat.py:1 <module>
(call)|         1|     0.287773|     0.287773|  0.08%|# /opt/anaconda3/lib/python3.7/site-packages/importlib_metadata/__init__.py:1 <module>
(call)|         1|      2.15322|      2.15322|  0.59%|# /opt/anaconda3/lib/python3.7/site-packages/jsonschema/__init__.py:9 <module>
(call)|         1|   0.00123429|   0.00123429|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/swagger_spec_validator/ref_validators.py:2 <module>
(call)|         1|       2.1645|       2.1645|  0.59%|# /opt/anaconda3/lib/python3.7/site-packages/swagger_spec_validator/validator12.py:10 <module>
(call)|         1|      0.00263|      0.00263|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/swagger_spec_validator/validator20.py:2 <module>
